cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
2334,1003567,2022-09-25,100047993,50,3096,Beauty,Credit Card,completed
2335,1003568,2022-09-26,100047994,31,4391,Bags,Credit Card,completed
2336,1003569,2022-09-27,100047995,45,2132,Bags,Credit Card,completed
2337,1003570,2022-09-28,100047996,9,4962,Winter wear,Credit Card,completed
2338,1003571,2022-09-29,100047997,38,1426,Accessories,UPI,completed
2339,1003572,2022-09-30,100047998,4,2349,Footwear,Credit Card,completed
2340,1003573,2022-10-01,100047999,45,1177,Women's Clothing,Debit Card,completed
2341,1003574,2022-10-02,100048000,18,1133,Gym wear,Credit Card,completed
2342,1003575,2022-10-03,100048001,46,3342,Jewellery,UPI,completed
2343,1003576,2022-10-04,100048002,24,2920,Men's Clothing,UPI,completed
2344,1003577,2022-10-05,100048003,48,4119,Accessories,UPI,completed
2345,1003578,2022-10-06,100048004,43,4529,Kid's Clothing,Credit Card,completed
2346,1003579,2022-10-07,100048005,50,3617,Winter wear,UPI,completed
2347,1003580,2022-10-08,100048006,45,1041,Gym wear,UPI,completed
2348,1003581,2022-10-09,100048007,7,1439,Bags,UPI,completed
2349,1003582,2022-10-10,100048008,3,2182,Gym wear,Credit Card,completed
2350,1003583,2022-10-11,100048009,30,4351,Accessories,UPI,completed
2351,1003584,2022-10-12,100048010,34,2032,Footwear,UPI,completed
2352,1003585,2022-10-13,100048011,41,4821,Beauty,UPI,completed
2353,1003586,2022-10-14,100048012,36,2326,Winter wear,UPI,completed
2354,1003587,2022-10-15,100048013,48,561,Women's Clothing,UPI,completed
2355,1003588,2022-10-16,100048014,11,1813,Kid's Clothing,Debit Card,completed
2356,1003589,2022-10-17,100048015,10,2086,Kid's Clothing,UPI,completed
2357,1003590,2022-10-18,100048016,24,3125,Winter wear,Debit Card,completed
2358,1003591,2022-10-19,100048017,15,3119,Bags,Credit Card,completed
2359,1003592,2022-10-20,100048018,22,668,Gym wear,Credit Card,completed
2360,1003593,2022-10-21,100048019,4,1800,Bags,Credit Card,completed
2361,1003594,2022-10-22,100048020,4,4041,Women's Clothing,UPI,completed
2362,1003595,2022-10-23,100048021,22,4911,Accessories,UPI,completed
2363,1003596,2022-10-24,100048022,40,4170,Men's Clothing,Debit Card,completed
2364,1003597,2022-10-25,100048023,49,2723,Footwear,UPI,completed
2365,1003598,2022-10-26,100048024,28,910,Jewellery,UPI,completed
2366,1003599,2022-10-27,100048025,32,4441,Women's Clothing,Debit Card,completed
2367,1003600,2022-10-28,100048026,13,4774,Kid's Clothing,Credit Card,completed
2368,1003601,2022-10-29,100048027,15,3610,Men's Clothing,Credit Card,completed
2369,1003602,2022-10-30,100048028,5,2607,Bags,Credit Card,completed
2370,1003603,2022-10-31,100048029,22,1976,Jewellery,Debit Card,completed
2371,1003604,2022-11-01,100048030,40,1706,Jewellery,Debit Card,completed
2372,1003605,2022-11-02,100048031,8,4244,Gym wear,UPI,completed
2373,1003606,2022-11-03,100048032,17,2122,Jewellery,Debit Card,completed
2374,1003607,2022-11-04,100048033,1,3893,Footwear,Credit Card,completed
2375,1003608,2022-11-05,100048034,27,2146,Beauty,Debit Card,completed
2376,1003609,2022-11-06,100048035,25,1801,Bags,Credit Card,completed
2377,1003610,2022-11-07,100048036,5,4316,Winter wear,Debit Card,completed
2378,1003611,2022-11-08,100048037,11,3625,Footwear,Credit Card,completed
2379,1003612,2022-11-09,100048038,8,1419,Footwear,Debit Card,completed
2380,1003613,2022-11-10,100048039,8,4601,Jewellery,Debit Card,completed
2381,1003614,2022-11-11,100048040,13,1352,Winter wear,Debit Card,completed
2382,1003615,2022-11-12,100048041,28,1350,Jewellery,Debit Card,completed
2383,1003616,2022-11-13,100048042,34,1168,Winter wear,UPI,completed
2384,1003617,2022-11-14,100048043,50,2113,Men's Clothing,Credit Card,completed
2385,1003618,2022-11-15,100048044,37,1983,Footwear,Debit Card,completed
2386,1003619,2022-11-16,100048045,48,3588,Bags,Debit Card,completed
2387,1003620,2022-11-17,100048046,25,2002,Jewellery,Debit Card,completed
2388,1003621,2022-11-18,100048047,44,2156,Kid's Clothing,Credit Card,completed
2389,1003622,2022-11-19,100048048,8,794,Kid's Clothing,Credit Card,completed
2390,1003623,2022-11-20,100048049,33,3284,Gym wear,UPI,completed
2391,1003624,2022-11-21,100048050,24,3533,Footwear,Credit Card,completed
2392,1003625,2022-11-22,100048051,18,2585,Jewellery,UPI,completed
2393,1003626,2022-11-23,100048052,5,3940,Winter wear,Debit Card,completed
2394,1003627,2022-11-24,100048053,26,4074,Accessories,UPI,completed
2395,1003628,2022-11-25,100048054,31,4898,Beauty,Credit Card,completed
2396,1003629,2022-11-26,100048055,32,3044,Men's Clothing,Debit Card,completed
2397,1003630,2022-11-27,100048056,16,2200,Men's Clothing,UPI,completed
2398,1003631,2022-11-28,100048057,13,652,Gym wear,UPI,completed
2399,1003632,2022-11-29,100048058,3,3213,Accessories,UPI,completed
2400,1003633,2022-11-30,100048059,36,4827,Beauty,UPI,completed
2401,1003634,2022-12-01,100048060,36,4066,Men's Clothing,UPI,completed
2402,1003635,2022-12-02,100048061,50,2526,Footwear,Debit Card,completed
2403,1003636,2022-12-03,100048062,34,4673,Gym wear,Credit Card,completed
2404,1003637,2022-12-04,100048063,12,2001,Bags,Debit Card,completed
2405,1003638,2022-12-05,100048064,30,1062,Men's Clothing,UPI,completed
2406,1003639,2022-12-06,100048065,21,3696,Beauty,UPI,completed
2407,1003640,2022-12-07,100048066,16,4715,Men's Clothing,UPI,completed
2408,1003641,2022-12-08,100048067,49,2684,Women's Clothing,Debit Card,completed
2409,1003642,2022-12-09,100048068,3,3903,Accessories,UPI,completed
2410,1003643,2022-12-10,100048069,48,4440,Bags,UPI,completed
2411,1003644,2022-12-11,100048070,38,1514,Winter wear,UPI,completed
2412,1003645,2022-12-12,100048071,4,3791,Accessories,Debit Card,completed
2413,1003646,2022-12-13,100048072,30,3799,Kid's Clothing,Debit Card,completed
2414,1003647,2022-12-14,100048073,49,3056,Footwear,Credit Card,completed
2415,1003648,2022-12-15,100048074,2,3824,Winter wear,Credit Card,completed
2416,1003649,2022-12-16,100048075,14,1219,Jewellery,Debit Card,completed
2417,1003650,2022-12-17,100048076,28,2784,Women's Clothing,Debit Card,completed
2418,1003651,2022-12-18,100048077,43,371,Beauty,UPI,completed
2419,1003652,2022-12-19,100048078,6,4900,Beauty,Debit Card,completed
2420,1003653,2022-12-20,100048079,7,4113,Jewellery,UPI,completed
2421,1003654,2022-12-21,100048080,22,1059,Winter wear,UPI,completed
2422,1003655,2022-12-22,100048081,4,4652,Men's Clothing,UPI,completed
2423,1003656,2022-12-23,100048082,22,1667,Gym wear,Credit Card,completed
2424,1003657,2022-12-24,100048083,20,1394,Gym wear,Debit Card,completed
2425,1003658,2022-12-25,100048084,24,838,Men's Clothing,UPI,completed
2426,1003659,2022-12-26,100048085,11,285,Kid's Clothing,UPI,completed
2427,1003660,2022-12-27,100048086,20,2384,Men's Clothing,Credit Card,completed
2428,1003661,2022-12-28,100048087,16,1391,Footwear,UPI,completed
2429,1003662,2022-12-29,100048088,46,1881,Footwear,UPI,completed
2430,1003663,2022-12-30,100048089,39,4759,Jewellery,UPI,completed
2431,1003664,2022-12-31,100048090,48,3074,Winter wear,Debit Card,completed
2432,1003665,2018-01-01,100048091,16,2724,Winter wear,UPI,completed
2433,1003666,2018-01-02,100048092,36,4607,Gym wear,Credit Card,completed
2434,1003667,2018-01-03,100048093,19,450,Winter wear,UPI,completed
2435,1003668,2018-01-04,100048094,12,3670,Kid's Clothing,UPI,completed
2436,1003669,2018-01-05,100048095,45,2282,Winter wear,Debit Card,completed
2437,1003670,2018-01-06,100048096,45,1987,Jewellery,Credit Card,completed
2438,1003671,2018-01-07,100048097,40,4663,Gym wear,Debit Card,completed
2439,1003672,2018-01-08,100048098,24,4051,Accessories,Credit Card,completed
2440,1003673,2018-01-09,100048099,46,1799,Accessories,Credit Card,completed
2441,1003674,2018-01-10,100048100,30,4722,Men's Clothing,Debit Card,completed
2442,1003675,2018-01-11,100048101,24,2404,Kid's Clothing,UPI,completed
2443,1003676,2018-01-12,100048102,3,4388,Men's Clothing,UPI,completed
2444,1003677,2018-01-13,100048103,28,3173,Footwear,UPI,completed
2445,1003678,2018-01-14,100048104,18,3940,Men's Clothing,UPI,completed
2446,1003679,2018-01-15,100048105,35,3115,Men's Clothing,Credit Card,completed
2447,1003680,2018-01-16,100048106,34,2815,Men's Clothing,UPI,completed
2448,1003681,2018-01-17,100048107,37,2543,Men's Clothing,Credit Card,completed
2449,1003682,2018-01-18,100048108,36,3481,Gym wear,Debit Card,completed
2450,1003683,2018-01-19,100048109,16,2590,Women's Clothing,Debit Card,completed
2451,1003684,2018-01-20,100048110,33,4435,Footwear,UPI,completed
2452,1003685,2018-01-21,100048111,42,1799,Footwear,Debit Card,completed
2453,1003686,2018-01-22,100048112,24,1825,Winter wear,Debit Card,completed
2454,1003687,2018-01-23,100048113,22,1964,Footwear,Debit Card,completed
2455,1003688,2018-01-24,100048114,34,1854,Gym wear,Credit Card,completed
2456,1003689,2018-01-25,100048115,33,3604,Accessories,Debit Card,completed
2457,1003690,2018-01-26,100048116,34,3162,Accessories,Credit Card,completed
2458,1003691,2018-01-27,100048117,22,4776,Winter wear,UPI,completed
2459,1003692,2018-01-28,100048118,27,3250,Gym wear,UPI,completed
2460,1003693,2018-01-29,100048119,2,3394,Gym wear,Debit Card,completed
2461,1003694,2018-01-30,100048120,15,2001,Jewellery,Debit Card,completed
2462,1003695,2018-01-31,100048121,49,4853,Beauty,Credit Card,completed
2463,1003696,2018-02-01,100048122,1,3834,Gym wear,Debit Card,completed
2464,1003697,2018-02-02,100048123,24,2730,Jewellery,Debit Card,completed
2465,1003698,2018-02-03,100048124,36,4150,Winter wear,Credit Card,completed
2466,1003699,2018-02-04,100048125,50,4076,Beauty,Debit Card,completed
2467,1003700,2018-02-05,100048126,9,1476,Men's Clothing,Debit Card,completed
2468,1003701,2018-02-06,100048127,2,2127,Kid's Clothing,Credit Card,completed
2469,1003702,2018-02-07,100048128,47,1017,Women's Clothing,UPI,completed
2470,1003703,2018-02-08,100048129,26,4428,Beauty,Credit Card,completed
2471,1003704,2018-02-09,100048130,34,3387,Jewellery,Debit Card,completed
2472,1003705,2018-02-10,100048131,47,3595,Winter wear,Debit Card,completed
2473,1003706,2018-02-11,100048132,24,3362,Men's Clothing,Debit Card,completed
2474,1003707,2018-02-12,100048133,12,3102,Kid's Clothing,Debit Card,completed
2475,1003708,2018-02-13,100048134,17,2440,Men's Clothing,UPI,completed
2476,1003709,2018-02-14,100048135,41,4193,Women's Clothing,Debit Card,completed
2477,1003710,2018-02-15,100048136,7,2916,Winter wear,Debit Card,completed
2478,1003711,2018-02-16,100048137,49,3776,Jewellery,Debit Card,completed
2479,1003712,2018-02-17,100048138,42,1278,Women's Clothing,UPI,completed
2480,1003713,2018-02-18,100048139,41,1466,Beauty,Credit Card,completed
2481,1003714,2018-02-19,100048140,45,2989,Kid's Clothing,UPI,completed
2482,1003715,2018-02-20,100048141,28,2546,Bags,UPI,completed
2483,1003716,2018-02-21,100048142,23,3519,Men's Clothing,Debit Card,completed
2484,1003717,2018-02-22,100048143,45,4731,Accessories,Debit Card,completed
2485,1003718,2018-02-23,100048144,45,2404,Men's Clothing,UPI,completed
2486,1003719,2018-02-24,100048145,31,2012,Winter wear,Debit Card,completed
2487,1003720,2018-02-25,100048146,22,1150,Bags,UPI,completed
2488,1003721,2018-02-26,100048147,12,525,Bags,Credit Card,completed
2489,1003722,2018-02-27,100048148,26,2349,Footwear,Debit Card,completed
2490,1003723,2018-02-28,100048149,50,322,Gym wear,Credit Card,completed
2491,1003724,2018-03-01,100048150,47,3243,Footwear,Debit Card,completed
2492,1003725,2018-03-02,100048151,17,3012,Accessories,Credit Card,completed
2493,1003726,2018-03-03,100048152,29,2785,Gym wear,Debit Card,completed
2494,1003727,2018-03-04,100048153,13,1115,Winter wear,Debit Card,completed
2495,1003728,2018-03-05,100048154,39,914,Women's Clothing,Debit Card,completed
2496,1003729,2018-03-06,100048155,21,4816,Kid's Clothing,Credit Card,completed
2497,1003730,2018-03-07,100048156,29,1975,Accessories,UPI,completed
2498,1003731,2018-03-08,100048157,17,400,Accessories,Credit Card,completed
2499,1003732,2018-03-09,100048158,45,1671,Jewellery,Debit Card,completed
2500,1003733,2018-03-10,100048159,19,3236,Winter wear,Debit Card,completed
2501,1003734,2018-03-11,100048160,7,3107,Winter wear,UPI,completed
2502,1003735,2018-03-12,100048161,5,1298,Gym wear,Debit Card,completed
2503,1003736,2018-03-13,100048162,13,3134,Jewellery,Debit Card,completed
2504,1003737,2018-03-14,100048163,24,690,Women's Clothing,UPI,completed
2505,1003738,2018-03-15,100048164,11,2825,Beauty,Credit Card,completed
2506,1003739,2018-03-16,100048165,23,1519,Gym wear,Credit Card,completed
2507,1003740,2018-03-17,100048166,29,2201,Winter wear,UPI,completed
2508,1003741,2018-03-18,100048167,44,4874,Footwear,UPI,completed
2509,1003742,2018-03-19,100048168,3,4564,Kid's Clothing,Debit Card,completed
2510,1003743,2018-03-20,100048169,6,710,Accessories,Credit Card,completed
2511,1003744,2018-03-21,100048170,29,869,Kid's Clothing,UPI,completed
2512,1003745,2018-03-22,100048171,15,1239,Footwear,Debit Card,completed
2513,1003746,2018-03-23,100048172,39,1988,Gym wear,UPI,completed
2514,1003747,2018-03-24,100048173,37,4206,Winter wear,UPI,completed
2515,1003748,2018-03-25,100048174,30,2480,Beauty,Credit Card,completed
2516,1003749,2018-03-26,100048175,3,4138,Footwear,Debit Card,completed
2517,1003750,2018-03-27,100048176,41,3139,Accessories,UPI,completed
2518,1003751,2018-03-28,100048177,47,1152,Gym wear,UPI,completed
2519,1003752,2018-03-29,100048178,50,4646,Bags,UPI,completed
2520,1003753,2018-03-30,100048179,13,1717,Winter wear,Debit Card,completed
2521,1003754,2018-03-31,100048180,4,447,Winter wear,UPI,completed
2522,1003755,2018-04-01,100048181,40,355,Jewellery,Credit Card,completed
2523,1003756,2018-04-02,100048182,42,792,Winter wear,UPI,completed
2524,1003757,2018-04-03,100048183,12,3821,Men's Clothing,UPI,completed
2525,1003758,2018-04-04,100048184,19,4706,Men's Clothing,UPI,completed
2526,1003759,2018-04-05,100048185,30,1514,Bags,Credit Card,completed
2527,1003760,2018-04-06,100048186,35,4012,Gym wear,Credit Card,completed
2528,1003761,2018-04-07,100048187,34,1705,Jewellery,Debit Card,completed
2529,1003762,2018-04-08,100048188,28,3616,Women's Clothing,Credit Card,completed
2530,1003763,2018-04-09,100048189,39,2002,Men's Clothing,UPI,completed
2531,1003764,2018-04-10,100048190,19,3417,Women's Clothing,Debit Card,completed
2532,1003765,2018-04-11,100048191,48,4015,Beauty,UPI,completed
2533,1003766,2018-04-12,100048192,13,735,Gym wear,UPI,completed
2534,1003767,2018-04-13,100048193,5,2434,Beauty,Debit Card,completed
2535,1003768,2018-04-14,100048194,34,667,Accessories,UPI,completed
2536,1003769,2018-04-15,100048195,4,4735,Jewellery,Debit Card,completed
2537,1003770,2018-04-16,100048196,18,1200,Gym wear,UPI,completed
2538,1003771,2018-04-17,100048197,36,436,Men's Clothing,Debit Card,completed
2539,1003772,2018-04-18,100048198,42,1723,Men's Clothing,UPI,completed
2540,1003773,2018-04-19,100048199,20,1646,Beauty,Credit Card,completed
2541,1003774,2018-04-20,100048200,2,2246,Beauty,Credit Card,completed
2542,1003775,2018-04-21,100048201,16,3624,Women's Clothing,Debit Card,completed
2543,1003776,2018-04-22,100048202,12,4642,Jewellery,UPI,completed
2544,1003777,2018-04-23,100048203,44,3307,Beauty,Credit Card,completed
2545,1003778,2018-04-24,100048204,47,2442,Beauty,Debit Card,completed
2546,1003779,2018-04-25,100048205,42,787,Footwear,UPI,completed
2547,1003780,2018-04-26,100048206,32,4964,Beauty,Debit Card,completed
2548,1003781,2018-04-27,100048207,8,4861,Jewellery,Credit Card,completed
2549,1003782,2018-04-28,100048208,12,3992,Bags,UPI,completed
2550,1003783,2018-04-29,100048209,46,4317,Winter wear,Credit Card,completed
2551,1003784,2018-04-30,100048210,21,1831,Women's Clothing,Credit Card,completed
2552,1003785,2018-05-01,100048211,3,3372,Jewellery,UPI,completed
2553,1003786,2018-05-02,100048212,2,1839,Jewellery,UPI,completed
2554,1003787,2018-05-03,100048213,19,3937,Beauty,Credit Card,completed
2555,1003788,2018-05-04,100048214,7,4772,Women's Clothing,Credit Card,completed
2556,1003789,2018-05-05,100048215,36,706,Men's Clothing,UPI,completed
2557,1003790,2018-05-06,100048216,40,610,Bags,UPI,completed
2558,1003791,2018-05-07,100048217,23,1528,Beauty,Credit Card,completed
2559,1003792,2018-05-08,100048218,2,3660,Winter wear,Debit Card,completed
2560,1003793,2018-05-09,100048219,27,3047,Women's Clothing,Debit Card,completed
2561,1003794,2018-05-10,100048220,26,1419,Bags,Debit Card,completed
2562,1003795,2018-05-11,100048221,32,3166,Gym wear,Credit Card,completed
2563,1003796,2018-05-12,100048222,33,4756,Jewellery,UPI,completed
2564,1003797,2018-05-13,100048223,35,4325,Women's Clothing,UPI,completed
2565,1003798,2018-05-14,100048224,48,2937,Men's Clothing,Credit Card,completed
2566,1003799,2018-05-15,100048225,43,1693,Kid's Clothing,UPI,completed
2567,1003800,2018-05-16,100048226,48,3610,Women's Clothing,UPI,completed
2568,1003801,2018-05-17,100048227,2,4624,Footwear,Debit Card,completed
2569,1003802,2018-05-18,100048228,35,1445,Accessories,Credit Card,completed
2570,1003803,2018-05-19,100048229,10,3587,Men's Clothing,Debit Card,completed
2571,1003804,2018-05-20,100048230,15,1780,Beauty,Debit Card,completed
2572,1003805,2018-05-21,100048231,12,4048,Kid's Clothing,Debit Card,completed
2573,1003806,2018-05-22,100048232,45,3077,Bags,UPI,completed
2574,1003807,2018-05-23,100048233,39,2379,Bags,UPI,completed
2575,1003808,2018-05-24,100048234,36,2674,Women's Clothing,UPI,completed
2576,1003809,2018-05-25,100048235,43,3007,Winter wear,UPI,completed
2577,1003810,2018-05-26,100048236,38,4271,Bags,Debit Card,completed
2578,1003811,2018-05-27,100048237,43,2822,Men's Clothing,UPI,completed
2579,1003812,2018-05-28,100048238,41,3698,Gym wear,UPI,completed
2580,1003813,2018-05-29,100048239,9,2640,Footwear,Credit Card,completed
2581,1003814,2018-05-30,100048240,1,649,Bags,Debit Card,completed
2582,1003815,2018-05-31,100048241,32,277,Men's Clothing,UPI,completed
2583,1003816,2018-06-01,100048242,38,1830,Gym wear,Debit Card,completed
2584,1003817,2018-06-02,100048243,17,2990,Kid's Clothing,Credit Card,completed
2585,1003818,2018-06-03,100048244,50,2604,Women's Clothing,Debit Card,completed
2586,1003819,2018-06-04,100048245,10,2259,Bags,Debit Card,completed
2587,1003820,2018-06-05,100048246,41,2408,Gym wear,Credit Card,completed
2588,1003821,2018-06-06,100048247,36,3981,Kid's Clothing,Credit Card,completed
2589,1003822,2018-06-07,100048248,8,1882,Beauty,UPI,completed
2590,1003823,2018-06-08,100048249,8,4876,Kid's Clothing,Credit Card,completed
